2015-06-07, 17:29:38, 533000000, 534000000, 1000000.00, 2, -3.49, -3.49
2015-06-07, 17:29:38, 534000000, 535000000, 1000000.00, 2, -3.43, -3.43
2015-06-07, 17:29:38, 535000000, 536000000, 1000000.00, 2, -3.52, -3.52
2015-06-07, 17:29:38, 536000000, 537000000, 1000000.00, 2, -4.08, -4.08
2015-06-07, 17:29:38, 537000000, 538000000, 1000000.00, 2, -3.09, -3.09
2015-06-07, 17:29:38, 538000000, 539000000, 1000000.00, 2, -3.46, -3.46
2015-06-07, 17:29:38, 539000000, 540000000, 1000000.00, 2, -5.42, -5.42
2015-06-07, 17:29:38, 540000000, 541000000, 1000000.00, 2, -5.99, -5.99
2015-06-07, 17:29:38, 541000000, 542000000, 1000000.00, 2, -5.58, -5.58
2015-06-07, 17:29:38, 542000000, 543000000, 1000000.00, 2, -4.71, -4.71
2015-06-07, 17:29:38, 543000000, 544000000, 1000000.00, 2, -4.19, -4.19
2015-06-07, 17:29:38, 544000000, 545000000, 1000000.00, 2, -3.66, -3.66
2015-06-07, 17:29:38, 545000000, 546000000, 1000000.00, 2, -3.90, -3.90
2015-06-07, 17:29:38, 546000000, 547000000, 1000000.00, 2, -4.68, -4.68
2015-06-07, 17:29:38, 547000000, 548000000, 1000000.00, 2, -0.08, -0.08
2015-06-07, 17:29:38, 548000000, 549000000, 1000000.00, 2, -6.14, -6.14
2015-06-07, 17:29:38, 549000000, 550000000, 1000000.00, 2, -7.11, -7.11
2015-06-07, 17:29:38, 550000000, 551000000, 1000000.00, 2, -6.95, -6.95
2015-06-07, 17:29:38, 551000000, 552000000, 1000000.00, 2, -6.21, -6.21
2015-06-07, 17:29:38, 552000000, 553000000, 1000000.00, 2, -5.30, -5.30
2015-06-07, 17:29:38, 553000000, 554000000, 1000000.00, 2, -4.64, -4.64
2015-06-07, 17:29:38, 554000000, 555000000, 1000000.00, 2, -4.29, -4.29
2015-06-07, 17:29:38, 555000000, 556000000, 1000000.00, 2, -4.41, -4.41
